flask,ph,seconds,species
p_h_7_6_4,7.580631104,218460,nanno
p_h_8_2_7,7.864595947,218460,nanno
p_h_8_2_5,7.759812012,218460,nanno
p_h_7_6_6,7.204625244,218460,nanno
p_h_7_6_4,7.581699219,218520,nanno
p_h_8_2_7,7.866732178,218520,nanno
p_h_8_2_5,7.759812012,218520,nanno
p_h_7_6_6,7.204625244,218520,nanno
p_h_7_6_4,7.582767334,218580,nanno
p_h_8_2_7,7.866732178,218580,nanno
p_h_8_2_5,7.759812012,218580,nanno
p_h_7_6_6,7.204625244,218580,nanno
p_h_7_6_4,7.584903564,218640,nanno
p_h_8_2_7,7.867800293,218640,nanno
p_h_8_2_5,7.760880127,218640,nanno
p_h_7_6_6,7.204625244,218640,nanno
p_h_7_6_4,7.58810791,218700,nanno
p_h_8_2_7,7.869936523,218700,nanno
p_h_8_2_5,7.760880127,218700,nanno
p_h_7_6_6,7.206761475,218700,nanno
p_h_7_6_4,7.590244141,218760,nanno
p_h_8_2_7,7.872072754,218760,nanno
p_h_8_2_5,7.761948242,218760,nanno
p_h_7_6_6,7.208897705,218760,nanno
p_h_7_6_4,7.592380371,218820,nanno
p_h_8_2_7,7.8752771,218820,nanno
p_h_8_2_5,7.761948242,218820,nanno
p_h_7_6_6,7.211033936,218820,nanno
p_h_7_6_4,7.594516602,218880,nanno
p_h_8_2_7,7.883822021,218880,nanno
p_h_8_2_5,7.763016357,218880,nanno
p_h_7_6_6,7.214238281,218880,nanno
p_h_7_6_4,7.596652832,218940,nanno
p_h_8_2_7,7.883822021,218940,nanno
p_h_8_2_5,7.763016357,218940,nanno
p_h_7_6_6,7.214238281,218940,nanno
p_h_7_6_4,7.597720947,219000,nanno
p_h_8_2_7,7.882753906,219000,nanno
p_h_8_2_5,7.763016357,219000,nanno
p_h_7_6_6,7.214238281,219000,nanno
p_h_7_6_4,7.597720947,219060,nanno
p_h_8_2_7,7.880617676,219060,nanno
p_h_8_2_5,7.761948242,219060,nanno
p_h_7_6_6,7.212102051,219060,nanno
p_h_7_6_4,7.597720947,219120,nanno
p_h_8_2_7,7.879549561,219120,nanno
p_h_8_2_5,7.761948242,219120,nanno
p_h_7_6_6,7.211033936,219120,nanno
p_h_7_6_4,7.598789063,219180,nanno
p_h_8_2_7,7.878481445,219180,nanno
p_h_8_2_5,7.761948242,219180,nanno
p_h_7_6_6,7.20996582,219180,nanno
p_h_7_6_4,7.598789063,219240,nanno
p_h_8_2_7,7.87741333,219240,nanno
p_h_8_2_5,7.761948242,219240,nanno
p_h_7_6_6,7.208897705,219240,nanno
p_h_7_6_4,7.598789063,219300,nanno
p_h_8_2_7,7.87741333,219300,nanno
p_h_8_2_5,7.761948242,219300,nanno
p_h_7_6_6,7.208897705,219300,nanno
p_h_7_6_4,7.598789063,219360,nanno
p_h_8_2_7,7.876345215,219360,nanno
p_h_8_2_5,7.760880127,219360,nanno
p_h_7_6_6,7.208897705,219360,nanno
p_h_7_6_4,7.599857178,219420,nanno
p_h_8_2_7,7.876345215,219420,nanno
p_h_8_2_5,7.760880127,219420,nanno
p_h_7_6_6,7.208897705,219420,nanno
p_h_7_6_4,7.599857178,219480,nanno
p_h_8_2_7,7.8752771,219480,nanno
p_h_8_2_5,7.760880127,219480,nanno
p_h_7_6_6,7.20782959,219480,nanno
p_h_7_6_4,7.599857178,219540,nanno
p_h_8_2_7,7.874208984,219540,nanno
p_h_8_2_5,7.760880127,219540,nanno
p_h_7_6_6,7.20782959,219540,nanno
p_h_7_6_4,7.599857178,219600,nanno
p_h_8_2_7,7.874208984,219600,nanno
p_h_8_2_5,7.760880127,219600,nanno
p_h_7_6_6,7.20782959,219600,nanno
p_h_7_6_4,7.599857178,219660,nanno
p_h_8_2_7,7.874208984,219660,nanno
p_h_8_2_5,7.760880127,219660,nanno
p_h_7_6_6,7.208897705,219660,nanno
p_h_7_6_4,7.599857178,219720,nanno
p_h_8_2_7,7.873140869,219720,nanno
p_h_8_2_5,7.760880127,219720,nanno
p_h_7_6_6,7.208897705,219720,nanno
p_h_7_6_4,7.599857178,219780,nanno
p_h_8_2_7,7.872072754,219780,nanno
p_h_8_2_5,7.759812012,219780,nanno
p_h_7_6_6,7.20996582,219780,nanno
p_h_7_6_4,7.599857178,219840,nanno
p_h_8_2_7,7.871004639,219840,nanno
p_h_8_2_5,7.759812012,219840,nanno
p_h_7_6_6,7.20996582,219840,nanno
p_h_7_6_4,7.600925293,219900,nanno
p_h_8_2_7,7.871004639,219900,nanno
p_h_8_2_5,7.759812012,219900,nanno
p_h_7_6_6,7.211033936,219900,nanno
p_h_7_6_4,7.600925293,219960,nanno
p_h_8_2_7,7.869936523,219960,nanno
p_h_8_2_5,7.759812012,219960,nanno
p_h_7_6_6,7.211033936,219960,nanno
p_h_7_6_4,7.600925293,220020,nanno
p_h_8_2_7,7.868868408,220020,nanno
p_h_8_2_5,7.758743896,220020,nanno
p_h_7_6_6,7.212102051,220020,nanno
p_h_7_6_4,7.600925293,220080,nanno
p_h_8_2_7,7.864595947,220080,nanno
p_h_8_2_5,7.758743896,220080,nanno
p_h_7_6_6,7.212102051,220080,nanno
p_h_7_6_4,7.600925293,220140,nanno
p_h_8_2_7,7.863527832,220140,nanno
p_h_8_2_5,7.758743896,220140,nanno
p_h_7_6_6,7.213170166,220140,nanno
p_h_7_6_4,7.601993408,220200,nanno
p_h_8_2_7,7.864595947,220200,nanno
p_h_8_2_5,7.758743896,220200,nanno
p_h_7_6_6,7.216374512,220200,nanno
p_h_7_6_4,7.604129639,220260,nanno
p_h_8_2_7,7.864595947,220260,nanno
p_h_8_2_5,7.758743896,220260,nanno
p_h_7_6_6,7.219578857,220260,nanno
p_h_7_6_4,7.606265869,220320,nanno
p_h_8_2_7,7.866732178,220320,nanno
p_h_8_2_5,7.759812012,220320,nanno
p_h_7_6_6,7.224919434,220320,nanno
p_h_7_6_4,7.6084021,220380,nanno
p_h_8_2_7,7.868868408,220380,nanno
p_h_8_2_5,7.759812012,220380,nanno
p_h_7_6_6,7.229191895,220380,nanno
p_h_7_6_4,7.61053833,220440,nanno
p_h_8_2_7,7.869936523,220440,nanno
p_h_8_2_5,7.760880127,220440,nanno
p_h_7_6_6,7.233464355,220440,nanno
p_h_7_6_4,7.612674561,220500,nanno
p_h_8_2_7,7.872072754,220500,nanno
p_h_8_2_5,7.760880127,220500,nanno
p_h_7_6_6,7.238804932,220500,nanno
p_h_7_6_4,7.615878906,220560,nanno
p_h_8_2_7,7.882753906,220560,nanno
p_h_8_2_5,7.761948242,220560,nanno
p_h_7_6_6,7.245213623,220560,nanno
p_h_7_6_4,7.618015137,220620,nanno
p_h_8_2_7,7.883822021,220620,nanno
p_h_8_2_5,7.761948242,220620,nanno
p_h_7_6_6,7.248417969,220620,nanno
p_h_7_6_4,7.619083252,220680,nanno
p_h_8_2_7,7.881685791,220680,nanno
p_h_8_2_5,7.761948242,220680,nanno
p_h_7_6_6,7.250554199,220680,nanno
p_h_7_6_4,7.619083252,220740,nanno
p_h_8_2_7,7.880617676,220740,nanno
p_h_8_2_5,7.761948242,220740,nanno
p_h_7_6_6,7.251622314,220740,nanno
p_h_7_6_4,7.620151367,220800,nanno
p_h_8_2_7,7.879549561,220800,nanno
p_h_8_2_5,7.760880127,220800,nanno
p_h_7_6_6,7.251622314,220800,nanno
p_h_7_6_4,7.620151367,220860,nanno
p_h_8_2_7,7.878481445,220860,nanno
p_h_8_2_5,7.760880127,220860,nanno
p_h_7_6_6,7.25269043,220860,nanno
p_h_7_6_4,7.620151367,220920,nanno
p_h_8_2_7,7.87741333,220920,nanno
p_h_8_2_5,7.760880127,220920,nanno
p_h_7_6_6,7.253758545,220920,nanno
p_h_7_6_4,7.620151367,220980,nanno
p_h_8_2_7,7.87741333,220980,nanno
p_h_8_2_5,7.760880127,220980,nanno
p_h_7_6_6,7.253758545,220980,nanno
p_h_7_6_4,7.620151367,221040,nanno
p_h_8_2_7,7.876345215,221040,nanno
p_h_8_2_5,7.760880127,221040,nanno
p_h_7_6_6,7.25482666,221040,nanno
p_h_7_6_4,7.620151367,221100,nanno
p_h_8_2_7,7.8752771,221100,nanno
p_h_8_2_5,7.760880127,221100,nanno
p_h_7_6_6,7.255894775,221100,nanno
p_h_7_6_4,7.620151367,221160,nanno
p_h_8_2_7,7.8752771,221160,nanno
p_h_8_2_5,7.759812012,221160,nanno
p_h_7_6_6,7.256962891,221160,nanno
p_h_7_6_4,7.620151367,221220,nanno
p_h_8_2_7,7.874208984,221220,nanno
p_h_8_2_5,7.759812012,221220,nanno
p_h_7_6_6,7.259099121,221220,nanno
p_h_7_6_4,7.620151367,221280,nanno
p_h_8_2_7,7.874208984,221280,nanno
p_h_8_2_5,7.759812012,221280,nanno
p_h_7_6_6,7.260167236,221280,nanno
p_h_7_6_4,7.620151367,221340,nanno
p_h_8_2_7,7.873140869,221340,nanno
p_h_8_2_5,7.759812012,221340,nanno
p_h_7_6_6,7.261235352,221340,nanno
p_h_7_6_4,7.620151367,221400,nanno
p_h_8_2_7,7.872072754,221400,nanno
p_h_8_2_5,7.759812012,221400,nanno
p_h_7_6_6,7.263371582,221400,nanno
p_h_7_6_4,7.620151367,221460,nanno
p_h_8_2_7,7.871004639,221460,nanno
p_h_8_2_5,7.758743896,221460,nanno
p_h_7_6_6,7.264439697,221460,nanno
p_h_7_6_4,7.620151367,221520,nanno
p_h_8_2_7,7.871004639,221520,nanno
p_h_8_2_5,7.758743896,221520,nanno
p_h_7_6_6,7.265507813,221520,nanno
p_h_7_6_4,7.620151367,221580,nanno
p_h_8_2_7,7.869936523,221580,nanno
p_h_8_2_5,7.758743896,221580,nanno
p_h_7_6_6,7.267644043,221580,nanno
p_h_7_6_4,7.620151367,221640,nanno
p_h_8_2_7,7.869936523,221640,nanno
p_h_8_2_5,7.758743896,221640,nanno
p_h_7_6_6,7.268712158,221640,nanno
p_h_7_6_4,7.621219482,221700,nanno
p_h_8_2_7,7.868868408,221700,nanno
p_h_8_2_5,7.758743896,221700,nanno
p_h_7_6_6,7.269780273,221700,nanno
p_h_7_6_4,7.621219482,221760,nanno
p_h_8_2_7,7.863527832,221760,nanno
p_h_8_2_5,7.757675781,221760,nanno
p_h_7_6_6,7.270848389,221760,nanno
p_h_7_6_4,7.621219482,221820,nanno
p_h_8_2_7,7.863527832,221820,nanno
p_h_8_2_5,7.757675781,221820,nanno
p_h_7_6_6,7.272984619,221820,nanno
p_h_7_6_4,7.622287598,221880,nanno
p_h_8_2_7,7.864595947,221880,nanno
p_h_8_2_5,7.757675781,221880,nanno
p_h_7_6_6,7.27725708,221880,nanno
p_h_7_6_4,7.623355713,221940,nanno
p_h_8_2_7,7.865664063,221940,nanno
p_h_8_2_5,7.758743896,221940,nanno
p_h_7_6_6,7.281529541,221940,nanno
p_h_7_6_4,7.625491943,222000,nanno
p_h_8_2_7,7.866732178,222000,nanno
p_h_8_2_5,7.758743896,222000,nanno
p_h_7_6_6,7.285802002,222000,nanno
p_h_7_6_4,7.627628174,222060,nanno
p_h_8_2_7,7.868868408,222060,nanno
p_h_8_2_5,7.759812012,222060,nanno
p_h_7_6_6,7.291142578,222060,nanno
p_h_7_6_4,7.629764404,222120,nanno
p_h_8_2_7,7.871004639,222120,nanno
p_h_8_2_5,7.759812012,222120,nanno
p_h_7_6_6,7.296483154,222120,nanno
p_h_7_6_4,7.631900635,222180,nanno
p_h_8_2_7,7.873140869,222180,nanno
p_h_8_2_5,7.760880127,222180,nanno
p_h_7_6_6,7.300755615,222180,nanno
p_h_7_6_4,7.634036865,222240,nanno
p_h_8_2_7,7.882753906,222240,nanno
p_h_8_2_5,7.760880127,222240,nanno
p_h_7_6_6,7.307164307,222240,nanno
p_h_7_6_4,7.636173096,222300,nanno
p_h_8_2_7,7.882753906,222300,nanno
p_h_8_2_5,7.760880127,222300,nanno
p_h_7_6_6,7.311436768,222300,nanno
p_h_7_6_4,7.637241211,222360,nanno
p_h_8_2_7,7.881685791,222360,nanno
p_h_8_2_5,7.760880127,222360,nanno
p_h_7_6_6,7.313572998,222360,nanno
p_h_7_6_4,7.637241211,222420,nanno
p_h_8_2_7,7.879549561,222420,nanno
p_h_8_2_5,7.760880127,222420,nanno
p_h_7_6_6,7.313572998,222420,nanno
p_h_7_6_4,7.637241211,222480,nanno
p_h_8_2_7,7.879549561,222480,nanno
p_h_8_2_5,7.760880127,222480,nanno
p_h_7_6_6,7.315709229,222480,nanno
p_h_7_6_4,7.637241211,222540,nanno
p_h_8_2_7,7.878481445,222540,nanno
p_h_8_2_5,7.759812012,222540,nanno
p_h_7_6_6,7.316777344,222540,nanno
p_h_7_6_4,7.637241211,222600,nanno
p_h_8_2_7,7.878481445,222600,nanno
p_h_8_2_5,7.759812012,222600,nanno
p_h_7_6_6,7.317845459,222600,nanno
p_h_7_6_4,7.637241211,222660,nanno
p_h_8_2_7,7.87741333,222660,nanno
p_h_8_2_5,7.759812012,222660,nanno
p_h_7_6_6,7.317845459,222660,nanno
p_h_7_6_4,7.637241211,222720,nanno
p_h_8_2_7,7.876345215,222720,nanno
p_h_8_2_5,7.759812012,222720,nanno
p_h_7_6_6,7.318913574,222720,nanno
p_h_7_6_4,7.637241211,222780,nanno
p_h_8_2_7,7.876345215,222780,nanno
p_h_8_2_5,7.759812012,222780,nanno
p_h_7_6_6,7.319981689,222780,nanno
p_h_7_6_4,7.637241211,222840,nanno
p_h_8_2_7,7.8752771,222840,nanno
p_h_8_2_5,7.759812012,222840,nanno
p_h_7_6_6,7.32211792,222840,nanno
p_h_7_6_4,7.637241211,222900,nanno
p_h_8_2_7,7.874208984,222900,nanno
p_h_8_2_5,7.759812012,222900,nanno
p_h_7_6_6,7.323186035,222900,nanno
p_h_7_6_4,7.637241211,222960,nanno
p_h_8_2_7,7.873140869,222960,nanno
p_h_8_2_5,7.758743896,222960,nanno
p_h_7_6_6,7.32425415,222960,nanno
p_h_7_6_4,7.637241211,223020,nanno
p_h_8_2_7,7.872072754,223020,nanno
p_h_8_2_5,7.758743896,223020,nanno
p_h_7_6_6,7.325322266,223020,nanno
p_h_7_6_4,7.637241211,223080,nanno
p_h_8_2_7,7.872072754,223080,nanno
p_h_8_2_5,7.758743896,223080,nanno
p_h_7_6_6,7.326390381,223080,nanno
p_h_7_6_4,7.637241211,223140,nanno
p_h_8_2_7,7.871004639,223140,nanno
p_h_8_2_5,7.758743896,223140,nanno
p_h_7_6_6,7.328526611,223140,nanno
p_h_7_6_4,7.637241211,223200,nanno
p_h_8_2_7,7.871004639,223200,nanno
p_h_8_2_5,7.758743896,223200,nanno
p_h_7_6_6,7.330662842,223200,nanno
p_h_7_6_4,7.637241211,223260,nanno
p_h_8_2_7,7.869936523,223260,nanno
p_h_8_2_5,7.757675781,223260,nanno
p_h_7_6_6,7.331730957,223260,nanno
p_h_7_6_4,7.637241211,223320,nanno
p_h_8_2_7,7.868868408,223320,nanno
p_h_8_2_5,7.757675781,223320,nanno
p_h_7_6_6,7.332799072,223320,nanno
p_h_7_6_4,7.637241211,223380,nanno
p_h_8_2_7,7.867800293,223380,nanno
p_h_8_2_5,7.757675781,223380,nanno
p_h_7_6_6,7.334935303,223380,nanno
p_h_7_6_4,7.637241211,223440,nanno
p_h_8_2_7,7.863527832,223440,nanno
p_h_8_2_5,7.756607666,223440,nanno
p_h_7_6_6,7.334935303,223440,nanno
p_h_7_6_4,7.637241211,223500,nanno
p_h_8_2_7,7.862459717,223500,nanno
p_h_8_2_5,7.756607666,223500,nanno
p_h_7_6_6,7.336003418,223500,nanno
p_h_7_6_4,7.638309326,223560,nanno
p_h_8_2_7,7.863527832,223560,nanno
p_h_8_2_5,7.757675781,223560,nanno
p_h_7_6_6,7.339207764,223560,nanno
p_h_7_6_4,7.639377441,223620,nanno
p_h_8_2_7,7.864595947,223620,nanno
p_h_8_2_5,7.757675781,223620,nanno
p_h_7_6_6,7.343480225,223620,nanno
p_h_7_6_4,7.641513672,223680,nanno
p_h_8_2_7,7.865664063,223680,nanno
p_h_8_2_5,7.757675781,223680,nanno
p_h_7_6_6,7.348820801,223680,nanno
p_h_7_6_4,7.643649902,223740,nanno
p_h_8_2_7,7.867800293,223740,nanno
p_h_8_2_5,7.758743896,223740,nanno
p_h_7_6_6,7.353093262,223740,nanno
p_h_7_6_4,7.645786133,223800,nanno
p_h_8_2_7,7.869936523,223800,nanno
p_h_8_2_5,7.758743896,223800,nanno
p_h_7_6_6,7.357365723,223800,nanno
p_h_7_6_4,7.647922363,223860,nanno
p_h_8_2_7,7.872072754,223860,nanno
p_h_8_2_5,7.759812012,223860,nanno
p_h_7_6_6,7.362706299,223860,nanno
p_h_7_6_4,7.650058594,223920,nanno
p_h_8_2_7,7.881685791,223920,nanno
p_h_8_2_5,7.760880127,223920,nanno
p_h_7_6_6,7.36911499,223920,nanno
p_h_7_6_4,7.652194824,223980,nanno
p_h_8_2_7,7.881685791,223980,nanno
p_h_8_2_5,7.760880127,223980,nanno
p_h_7_6_6,7.372319336,223980,nanno
p_h_7_6_4,7.652194824,224040,nanno
p_h_8_2_7,7.880617676,224040,nanno
p_h_8_2_5,7.759812012,224040,nanno
p_h_7_6_6,7.374455566,224040,nanno
p_h_7_6_4,7.652194824,224100,nanno
p_h_8_2_7,7.873140869,224100,nanno
p_h_8_2_5,7.758743896,224100,nanno
p_h_7_6_6,7.372319336,224100,nanno
p_h_7_6_4,7.652194824,224160,nanno
p_h_8_2_7,7.8752771,224160,nanno
p_h_8_2_5,7.758743896,224160,nanno
p_h_7_6_6,7.373387451,224160,nanno
p_h_7_6_4,7.652194824,224220,nanno
p_h_8_2_7,7.8752771,224220,nanno
p_h_8_2_5,7.758743896,224220,nanno
p_h_7_6_6,7.374455566,224220,nanno
p_h_7_6_4,7.652194824,224280,nanno
p_h_8_2_7,7.874208984,224280,nanno
p_h_8_2_5,7.758743896,224280,nanno
p_h_7_6_6,7.375523682,224280,nanno
p_h_7_6_4,7.652194824,224340,nanno
p_h_8_2_7,7.874208984,224340,nanno
p_h_8_2_5,7.758743896,224340,nanno
p_h_7_6_6,7.376591797,224340,nanno
p_h_7_6_4,7.651126709,224400,nanno
p_h_8_2_7,7.873140869,224400,nanno
p_h_8_2_5,7.758743896,224400,nanno
p_h_7_6_6,7.377659912,224400,nanno
p_h_7_6_4,7.651126709,224460,nanno
p_h_8_2_7,7.873140869,224460,nanno
p_h_8_2_5,7.758743896,224460,nanno
p_h_7_6_6,7.378728027,224460,nanno
p_h_7_6_4,7.652194824,224520,nanno
p_h_8_2_7,7.879549561,224520,nanno
p_h_8_2_5,7.758743896,224520,nanno
p_h_7_6_6,7.383000488,224520,nanno
p_h_7_6_4,7.652194824,224580,nanno
p_h_8_2_7,7.878481445,224580,nanno
p_h_8_2_5,7.758743896,224580,nanno
p_h_7_6_6,7.385136719,224580,nanno
p_h_7_6_4,7.652194824,224640,nanno
p_h_8_2_7,7.8752771,224640,nanno
p_h_8_2_5,7.758743896,224640,nanno
p_h_7_6_6,7.385136719,224640,nanno
p_h_7_6_4,7.651126709,224700,nanno
p_h_8_2_7,7.873140869,224700,nanno
p_h_8_2_5,7.758743896,224700,nanno
p_h_7_6_6,7.386204834,224700,nanno
p_h_7_6_4,7.651126709,224760,nanno
p_h_8_2_7,7.872072754,224760,nanno
p_h_8_2_5,7.757675781,224760,nanno
p_h_7_6_6,7.386204834,224760,nanno
p_h_7_6_4,7.651126709,224820,nanno
p_h_8_2_7,7.869936523,224820,nanno
p_h_8_2_5,7.757675781,224820,nanno
p_h_7_6_6,7.387272949,224820,nanno
p_h_7_6_4,7.651126709,224880,nanno
p_h_8_2_7,7.869936523,224880,nanno
p_h_8_2_5,7.757675781,224880,nanno
p_h_7_6_6,7.387272949,224880,nanno
p_h_7_6_4,7.651126709,224940,nanno
p_h_8_2_7,7.867800293,224940,nanno
p_h_8_2_5,7.756607666,224940,nanno
p_h_7_6_6,7.388341064,224940,nanno
p_h_7_6_4,7.651126709,225000,nanno
p_h_8_2_7,7.865664063,225000,nanno
p_h_8_2_5,7.756607666,225000,nanno
p_h_7_6_6,7.38940918,225000,nanno
p_h_7_6_4,7.650058594,225060,nanno
p_h_8_2_7,7.860323486,225060,nanno
p_h_8_2_5,7.756607666,225060,nanno
p_h_7_6_6,7.388341064,225060,nanno
p_h_7_6_4,7.651126709,225120,nanno
p_h_8_2_7,7.861391602,225120,nanno
p_h_8_2_5,7.756607666,225120,nanno
p_h_7_6_6,7.390477295,225120,nanno
p_h_7_6_4,7.652194824,225180,nanno
p_h_8_2_7,7.863527832,225180,nanno
p_h_8_2_5,7.756607666,225180,nanno
p_h_7_6_6,7.393681641,225180,nanno
p_h_7_6_4,7.653262939,225240,nanno
p_h_8_2_7,7.864595947,225240,nanno
p_h_8_2_5,7.756607666,225240,nanno
p_h_7_6_6,7.397954102,225240,nanno
p_h_7_6_4,7.65539917,225300,nanno
p_h_8_2_7,7.865664063,225300,nanno
p_h_8_2_5,7.757675781,225300,nanno
p_h_7_6_6,7.402226563,225300,nanno
p_h_7_6_4,7.6575354,225360,nanno
p_h_8_2_7,7.867800293,225360,nanno
p_h_8_2_5,7.757675781,225360,nanno
p_h_7_6_6,7.406499023,225360,nanno
p_h_7_6_4,7.659671631,225420,nanno
p_h_8_2_7,7.869936523,225420,nanno
p_h_8_2_5,7.758743896,225420,nanno
p_h_7_6_6,7.4118396,225420,nanno
p_h_7_6_4,7.661807861,225480,nanno
p_h_8_2_7,7.8752771,225480,nanno
p_h_8_2_5,7.758743896,225480,nanno
p_h_7_6_6,7.416112061,225480,nanno
p_h_7_6_4,7.663944092,225540,nanno
p_h_8_2_7,7.880617676,225540,nanno
p_h_8_2_5,7.759812012,225540,nanno
p_h_7_6_6,7.422520752,225540,nanno
p_h_7_6_4,7.665012207,225600,nanno
p_h_8_2_7,7.880617676,225600,nanno
p_h_8_2_5,7.759812012,225600,nanno
p_h_7_6_6,7.424656982,225600,nanno
p_h_7_6_4,7.666080322,225660,nanno
p_h_8_2_7,7.879549561,225660,nanno
p_h_8_2_5,7.759812012,225660,nanno
p_h_7_6_6,7.425725098,225660,nanno
p_h_7_6_4,7.666080322,225720,nanno
p_h_8_2_7,7.87741333,225720,nanno
p_h_8_2_5,7.758743896,225720,nanno
p_h_7_6_6,7.425725098,225720,nanno
p_h_7_6_4,7.665012207,225780,nanno
p_h_8_2_7,7.87741333,225780,nanno
p_h_8_2_5,7.758743896,225780,nanno
p_h_7_6_6,7.425725098,225780,nanno
p_h_7_6_4,7.665012207,225840,nanno
p_h_8_2_7,7.876345215,225840,nanno
p_h_8_2_5,7.758743896,225840,nanno
p_h_7_6_6,7.425725098,225840,nanno
p_h_7_6_4,7.665012207,225900,nanno
p_h_8_2_7,7.8752771,225900,nanno
p_h_8_2_5,7.757675781,225900,nanno
p_h_7_6_6,7.425725098,225900,nanno
p_h_7_6_4,7.665012207,225960,nanno
p_h_8_2_7,7.874208984,225960,nanno
p_h_8_2_5,7.757675781,225960,nanno
p_h_7_6_6,7.426793213,225960,nanno
p_h_7_6_4,7.663944092,226020,nanno
p_h_8_2_7,7.873140869,226020,nanno
p_h_8_2_5,7.757675781,226020,nanno
p_h_7_6_6,7.427861328,226020,nanno
p_h_7_6_4,7.665012207,226080,nanno
p_h_8_2_7,7.876345215,226080,nanno
p_h_8_2_5,7.757675781,226080,nanno
p_h_7_6_6,7.427861328,226080,nanno
p_h_7_6_4,7.665012207,226140,nanno
p_h_8_2_7,7.879549561,226140,nanno
p_h_8_2_5,7.757675781,226140,nanno
p_h_7_6_6,7.428929443,226140,nanno
p_h_7_6_4,7.666080322,226200,nanno
p_h_8_2_7,7.881685791,226200,nanno
p_h_8_2_5,7.758743896,226200,nanno
p_h_7_6_6,7.429997559,226200,nanno
p_h_7_6_4,7.666080322,226260,nanno
p_h_8_2_7,7.883822021,226260,nanno
p_h_8_2_5,7.758743896,226260,nanno
p_h_7_6_6,7.431065674,226260,nanno
p_h_7_6_4,7.665012207,226320,nanno
p_h_8_2_7,7.883822021,226320,nanno
p_h_8_2_5,7.758743896,226320,nanno
p_h_7_6_6,7.432133789,226320,nanno
p_h_7_6_4,7.665012207,226380,nanno
p_h_8_2_7,7.883822021,226380,nanno
p_h_8_2_5,7.757675781,226380,nanno
p_h_7_6_6,7.433201904,226380,nanno
p_h_7_6_4,7.665012207,226440,nanno
p_h_8_2_7,7.884890137,226440,nanno
p_h_8_2_5,7.757675781,226440,nanno
p_h_7_6_6,7.43427002,226440,nanno
p_h_7_6_4,7.665012207,226500,nanno
p_h_8_2_7,7.884890137,226500,nanno
p_h_8_2_5,7.757675781,226500,nanno
p_h_7_6_6,7.43640625,226500,nanno
p_h_7_6_4,7.665012207,226560,nanno
p_h_8_2_7,7.884890137,226560,nanno
p_h_8_2_5,7.757675781,226560,nanno
p_h_7_6_6,7.437474365,226560,nanno
p_h_7_6_4,7.665012207,226620,nanno
p_h_8_2_7,7.883822021,226620,nanno
p_h_8_2_5,7.757675781,226620,nanno
p_h_7_6_6,7.43854248,226620,nanno
p_h_7_6_4,7.665012207,226680,nanno
p_h_8_2_7,7.882753906,226680,nanno
p_h_8_2_5,7.757675781,226680,nanno
p_h_7_6_6,7.43854248,226680,nanno
p_h_7_6_4,7.665012207,226740,nanno
p_h_8_2_7,7.8752771,226740,nanno
p_h_8_2_5,7.756607666,226740,nanno
p_h_7_6_6,7.43854248,226740,nanno
p_h_7_6_4,7.665012207,226800,nanno
p_h_8_2_7,7.87741333,226800,nanno
p_h_8_2_5,7.756607666,226800,nanno
p_h_7_6_6,7.439610596,226800,nanno
p_h_7_6_4,7.667148438,226860,nanno
p_h_8_2_7,7.879549561,226860,nanno
p_h_8_2_5,7.756607666,226860,nanno
p_h_7_6_6,7.443883057,226860,nanno
p_h_7_6_4,7.668216553,226920,nanno
p_h_8_2_7,7.881685791,226920,nanno
p_h_8_2_5,7.757675781,226920,nanno
p_h_7_6_6,7.448155518,226920,nanno
p_h_7_6_4,7.670352783,226980,nanno
p_h_8_2_7,7.882753906,226980,nanno
p_h_8_2_5,7.757675781,226980,nanno
p_h_7_6_6,7.451359863,226980,nanno
p_h_7_6_4,7.672489014,227040,nanno
p_h_8_2_7,7.885958252,227040,nanno
p_h_8_2_5,7.758743896,227040,nanno
p_h_7_6_6,7.455632324,227040,nanno
p_h_7_6_4,7.674625244,227100,nanno
p_h_8_2_7,7.888094482,227100,nanno
p_h_8_2_5,7.758743896,227100,nanno
p_h_7_6_6,7.459904785,227100,nanno
p_h_7_6_4,7.676761475,227160,nanno
p_h_8_2_7,7.892366943,227160,nanno
p_h_8_2_5,7.759812012,227160,nanno
p_h_7_6_6,7.465245361,227160,nanno
p_h_7_6_4,7.678897705,227220,nanno
p_h_8_2_7,7.898775635,227220,nanno
p_h_8_2_5,7.759812012,227220,nanno
p_h_7_6_6,7.470585938,227220,nanno
p_h_7_6_4,7.67996582,227280,nanno
p_h_8_2_7,7.898775635,227280,nanno
p_h_8_2_5,7.759812012,227280,nanno
p_h_7_6_6,7.472722168,227280,nanno
p_h_7_6_4,7.67996582,227340,nanno
p_h_8_2_7,7.89770752,227340,nanno
p_h_8_2_5,7.759812012,227340,nanno
p_h_7_6_6,7.473790283,227340,nanno
p_h_7_6_4,7.67996582,227400,nanno
p_h_8_2_7,7.89770752,227400,nanno
p_h_8_2_5,7.759812012,227400,nanno
p_h_7_6_6,7.473790283,227400,nanno
p_h_7_6_4,7.67996582,227460,nanno
p_h_8_2_7,7.896639404,227460,nanno
p_h_8_2_5,7.759812012,227460,nanno
p_h_7_6_6,7.473790283,227460,nanno
p_h_7_6_4,7.67996582,227520,nanno
p_h_8_2_7,7.895571289,227520,nanno
p_h_8_2_5,7.758743896,227520,nanno
p_h_7_6_6,7.473790283,227520,nanno
